"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Hong Kong SAR, China","HKG","GDP per capita (current LCU)","NY.GDP.PCAP.CN","2313.7523186495","2353.14541838957","2628.28270603897","3048.02829664708","3392.1132226217","3878.09555574085","3934.54365134026","4156.81744923176","4347.70031819497","5030.40968969176","5836.32230361202","6595.55533582182","7811.86342031235","9743.25726141079","10790.8081684865","11114.6225569303","13978.7516600266","15987.9573270502","18378.5752544189","22859.6060612208","28365.8233098299","33487.2863371532","37231.4559787254","40650.5023292361","48535.9121139702","50974.6710164583","58017.775042537","70740.9730310904","82819.6744615822","94361.4364602019","105049.697607152","120188.282336579","139148.349280234","157771.564141671","173908.937270106","181771.901041244","191951.052754254","211591.851201208","199898.222718034","194648.603647923","200675.318829707","196765.411137423","192366.80950757","186704.255066263","194140.045699123","207263.106910116","219240.057750361","238676.170784957","245406.162867573","237959.643184947","252887.446257225","273549.126081792","284899.372036755","297859.699954032","312608.75579224","328923.511582297","339478.368726658","360246.763261496","381543.819621527","",
"Honduras","HND","GDP per capita (current LCU)","NY.GDP.PCAP.CN","329.289445078857","339.819186046234","359.752779559919","370.099029911075","400.868753640274","433.628940991426","455.48228985967","481.094266242763","505.169039885939","506.537825595552","532.272420411285","522.493114134011","557.230025332109","614.687322856366","676.311984777914","712.914567908125","829.246280925643","995.876581688576","1791.29959889732","1987.4548954241","2157.61775873273","2132.33917127155","2181.99758894222","2220.95573284704","2366.05413731787","2465.74268640955","2574.82206137814","2725.77260404946","2940.61583248356","3272.01978755005","4085.20231272078","4847.5305628555","5182.39072065053","5951.16917284034","7034.83351835299","8982.63651131351","10510.2894749429","12478.7655488637","13857.6561079775","14388.9630868491","16222.3825383766","17538.0988377811","18640.7360665237","20097.2965047024","22176.1008206424","24634.3704941088","27021.2140002918","29911.8475490484","32880.3883745742","33816.6861433422","35982.8168902322","39504.8693670583","41819.3984717194","42795.7607875233","46298.8531519256","50522.2697103759","53492.9205100533","57542.5656959005","59759.4560930343","",
"Heavily indebted poor countries (HIPC)","HPC","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25381.0473092166","28273.7892127378","32406.2828010196","35756.7680574387","36878.36516312","40142.9446801044","44969.8602813909","49064.7984019242","54044.0939824543","58308.1354829717","62646.3610852999","68298.2696764374","74889.8257326719","80454.509067326","76830.8695964235","76552.1565143582","77842.6125922821","77446.9614707053","77827.3741337772","78176.5902091573","80810.6805493572","84125.3809875504","88840.6706120041","93617.9635154301","",
"Haiti","HTI","GDP per capita (current LCU)","NY.GDP.PCAP.CN","353.305696946246","343.822743296201","350.690054894378","359.810920857884","389.312427096945","414.73823663945","424.926946148612","417.060933454726","407.9645874452","426.478703624488","354.131426384074","381.318183748278","384.509477538445","474.522859538997","564.98078425808","668.750320193413","846.554609417617","894.304198281312","901.366186906449","978.771190178883","1226.08326911119","1281.22831637558","1247.16021905758","1341.45853789282","1465.9336298993","1585.38222986449","1788.98304417615","1546.51698267828","1933.88617096536","1983.43069592933","2199.72031497388","2518.17657659766","2827.5182447746","3104.53900437346","4203.84829894032","5259.07201533785","5914.18816873294","6724.92125867574","7706.3567014244","8324.74161434403","9166.08910932032","9954.90786831504","10740.9628576161","13455.7978198906","15517.387549592","18274.0333962351","21096.0444782839","23180.8737939332","25977.082033218","27340.1451677202","26831.175028811","29984.5945474995","32004.7937113998","35182.4829027891","37121.3767209201","39609.3998789402","44392.3737796322","50261.5738721511","56802.9408821725","",
"Hungary","HUN","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","250381.555786917","295029.659059337","356151.962143845","438712.066984069","565059.809961598","690732.286462595","858517.275083023","1017167.17462599","1136753.29889143","1304876.09846311","1511517.55824938","1716166.13221024","1888909.89453433","2085401.45754301","2235439.14904881","2414398.33905417","2555880.20024304","2711382.27337444","2639847.14621383","2726881.22817318","2845122.61516987","2907951.34290462","3061768.51662606","3313668.88333292","3533994.21397562","3657656.9058377","3967649.76502779","4367155.69029311","",
"IBRD only","IBD","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","GDP per capita (current LCU)","NY.GDP.PCAP.CN","4446.66952657488","5217.62907338837","14430.6465730587","33771.4041982103","73091.5859652802","236468.482541156","3066.23337815657","8008.26927953754","19274.6963125291","24320.2840752346","29095.805675839","31150.2843091199","37713.6117894668","54375.3383211022","84035.5846595693","96743.4164947674","115451.617276235","138483.165314008","161753.094631961","222383.407189974","308215.44237516","357941.121239581","386050.907594726","466413.212300247","538961.09520316","574126.517250007","609035.392678456","726935.885126089","812139.021113724","938137.575988663","1078184.95129704","1232178.64003493","1384280.36772131","1727921.24544164","1971043.22662804","2307948.34783953","2664155.71994385","3094743.37483584","4645791.204194","5271580.22722691","6570586.64198982","7677758.85674172","8381725.70145668","9140209.03931279","10282012.8954443","12259877.1387816","14561495.3247814","17002285.2575594","21016237.3087042","23494217.326767","28383630.9101258","31951073.8510696","34677483.6918167","37910608.8017571","41428865.9238446","44609441.7201709","47415515.6644267","51341106.4323139","55432889.0683182","",
"IDA only","IDX","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","2959.69094299998","3107.33065745667","3728.01312923709","4234.31270779739","4839.38403556812","5449.7668442404","6100.95593046744","6566.78227034343","6836.00920650069","7147.53318026544","7597.56352827898","8102.50793694805","8858.90117731002","9745.18618821936","11159.6546708832","12798.9105406508","13752.5376587255","14918.7933541819","16109.6682754922","17490.6191369606","19247.5477867203","20768.5698275325","22885.0464415329","27086.6542083293","38620.9584710447","41743.6119275623","45152.8925132871","48275.3575383455","48174.2633054547","51452.1410879299","54069.6387504791","53411.310281856","58622.5941623543","62928.5868082968","","",
"India","IND","GDP per capita (current LCU)","NY.GDP.PCAP.CN","391.37390390716","406.448646764772","428.007937164777","481.553938356154","550.178007059841","568.196683762208","629.981141741376","722.543524866986","749.069734508298","807.167383716201","843.258701177416","882.597886427124","950.723597051903","1130.53182450308","1303.83602334776","1367.55020874504","1439.88944352543","1594.45310509769","1687.96106490077","1809.12181240502","2104.04563962889","2415.14019741344","2639.22613232641","3003.27651554703","3288.69669079931","3627.59552359048","3969.77267897581","4414.69568076425","5126.91247088503","5767.07137287472","6597.08980222212","7430.49916515554","8371.16527582143","9445.64135607544","10866.8366033441","12507.048707318","14198.5476851811","15439.043156388","17384.2624318831","19153.6626479721","20253.0305821983","21537.1420840399","22798.6334593336","25123.4547518338","28207.0269241116","31649.4705671015","36505.1825718129","41401.4777178863","45925.6370519166","52281.0995057703","61853.5896838643","69874.5081625062","78560.1857025565","87703.9119477247","96232.7804010087","105116.579165332","115985.464672012","127702.476324522","140543.550639032","",
"Not classified","INX","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP per capita (current LCU)","NY.GDP.PCAP.CN","310.911235240048","335.245636595383","361.424871916927","386.424670394195","437.66774694319","464.258931637299","487.265134311825","529.664657100036","594.934499494092","683.198979762331","787.456724997887","890.176501061145","1058.97525396381","1258.00340251786","1368.58033466135","1708.77559530341","2065.44809376013","2497.55411004814","2917.16058394161","3372.78280844757","3942.24493084857","4728.1324645236","5517.9074244076","6050.8403406825","6675.62605044753","7226.93532823716","7663.81188748167","8196.59095884614","8942.37451378729","10024.4048078487","10784.7311334688","11126.7073638284","11741.6901273876","12618.701067959","13517.756642322","15191.6691536147","16554.969773279","18881.8583021857","21635.5353899161","24670.4833777478","28482.3771527925","31544.4855121626","34578.1713741309","36420.735784949","38362.0159832463","40911.1796061169","43287.6548083333","44829.4270531414","41823.6360530156","37505.2887578205","36782.1483699567","37297.7856082989","38072.4866633199","38855.624120856","41826.7667151881","55898.7285294187","57132.3824504478","61807.1263230677","66763.735143214","",
"Iran, Islamic Rep.","IRN","GDP per capita (current LCU)","NY.GDP.PCAP.CN","14519.8191790978","14917.0749455344","15410.3767403472","15766.0263833711","16765.0837130196","18811.8362563528","20072.2122838181","21746.524565322","24163.6413983076","26581.7056680202","29159.5173537446","35523.4785065091","43204.0568783893","60359.1284547757","98308.800980425","107833.869807859","142298.149881661","163453.400705216","152851.123992059","171075.653707706","174746.103158739","200066.599691605","254043.90896559","312566.648255124","327966.583654823","333875.182689465","324931.097258402","379330.999790949","412617.111600924","496738.107490733","673923.929224505","932495.482018648","1222537.63850074","1777067.04288263","2306159.8613376","3212265.58629033","4341079.99520186","5015153.79499835","5526616.18528973","7329772.89457489","9570824.2724467","11110870.044015","15213139.8227707","18468503.8333725","23741866.4739296","29097468.0146942","34614420.248563","45520952.0117724","53905861.2297368","56324654.135253","68270611.6506799","85701543.3793302","97192958.8598534","129886447.242479","148678443.977653","145417822.044012","165291543.352965","189857194.424505","","",
"Iraq","IRQ","GDP per capita (current LCU)","NY.GDP.PCAP.CN","82.4992592348719","87.5009464439792","90.9538819580361","89.5560769905816","102.903204637858","","","","111.708835267208","112.064209808571","118.159105535874","133.231277758548","129.202159916707","142.015880356004","300.643684590838","340.131746171667","434.430421365194","470.082418089451","545.616561488195","842.228284803063","1155.07881799593","807.946843507499","880.978915040726","851.869130870749","957.901484181482","965.029120970956","920.944009093285","1082.60590623034","1169.74616793486","1200.82156179589","3210.63994475494","2372.99518112873","6254.96189859615","16968.8977918063","84871.1266603683","332292.946795572","312799.007153562","703985.256423472","774423.287820148","1511442.67466314","2136972.79528939","1706636.70296569","1645397.9094028","1153689.47546996","2023093.65513309","2731328.38952297","3482495.00767338","3993222.13754111","5531863.12595061","4509110.89372986","5449018.09819227","7073229.79433887","7971947.41325113","8251262.67264428","7950726.18811994","5824763.28957555","5646090.72228302","6152650.71719663","6895984.46111905","",
